,Player,Season,Age,Position,Team,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Competition
3,Andrija Zivkovic,2019-20,24,M(CLR),Benfica,3,0,64,0,0,0,6.28,POR Primeira Liga
4,Mathiola,2019-20,23,M(CLR),Vitoria de Setubal,8,2,225,1,0,0,6.27,POR Primeira Liga
5,Francisco Geraldes,2019-20,25,M(CLR),Sporting,8,1,263,0,0,0,6.27,POR Primeira Liga
6,Anderson Oliveira,2019-20,22,AM(LR),Portimonense,9,0,184,0,0,0,6.27,POR Primeira Liga
7,Diogo Calila,2019-20,22,"D(LR),M(R)",B-SAD,12,8,705,0,0,0,6.27,POR Primeira Liga
8,Touré,2019-20,23,M(CLR),Aves,4,1,102,0,0,0,6.27,POR Primeira Liga
9,Joao Meira,2019-20,33,"D(C),DMC",Vitoria de Setubal,8,6,539,0,0,0,6.27,POR Primeira Liga
0,Iury Castilho,2019-20,25,FW,Portimonense,7,5,474,1,0,0,6.27,POR Primeira Liga
1,Denis Pineda,2019-20,25,AM(R),Santa Clara,2,1,81,0,0,0,6.27,POR Primeira Liga
2,Claudemir,2019-20,32,DMC,Braga,5,4,335,0,0,0,6.26,POR Primeira Liga
3,Marlos Moreno,2019-20,24,AM(LR),Portimonense,16,5,535,0,0,0,6.26,POR Primeira Liga
4,Ibrahima Camará,2019-20,21,DMC,Moreirense,8,2,208,0,0,0,6.25,POR Primeira Liga
5,Telmo Arcanjo,2019-20,19,M(CLR),Tondela,2,1,62,0,0,0,6.24,POR Primeira Liga
6,Tomislav Strkalj,2019-20,24,FW,Tondela,19,10,879,0,0,0,6.23,POR Primeira Liga
7,Luís Machado,2019-20,28,AM(LR),Moreirense,21,10,1033,1,1,0,6.23,POR Primeira Liga
8,Rafik Halliche,2019-20,34,D(C),Moreirense,9,8,626,0,1,0,6.23,POR Primeira Liga
9,Jota Gonçalves,2019-20,20,D(C),Tondela,1,0,16,0,0,0,6.23,POR Primeira Liga
0,Imad Faraj,2019-20,21,AM(R),B-SAD,3,0,54,0,0,0,6.23,POR Primeira Liga
1,Rodrigo Freitas,2019-20,22,D(C),Portimonense,8,6,548,0,0,0,6.23,POR Primeira Liga
2,Leandrinho,2019-20,27,M(CR),Vitoria de Setubal,15,6,572,0,0,0,6.23,POR Primeira Liga
3,Khalid Hachadi,2019-20,22,FW,Vitoria de Setubal,18,9,845,1,0,0,6.22,POR Primeira Liga
4,Fernando Cardozo,2019-20,19,FW,Boavista,10,4,404,0,1,0,6.22,POR Primeira Liga
5,Fábio Silva,2019-20,18,FW,Porto,12,1,183,1,0,0,6.22,POR Primeira Liga
6,Bruno Xavier,2019-20,24,M(CLR),Aves,5,0,49,0,0,0,6.22,POR Primeira Liga
7,Jota,2019-20,21,AM(LR),Benfica,19,1,177,0,1,0,6.22,POR Primeira Liga
8,Charles,2019-20,26,GK,Maritimo,9,9,810,0,0,0,6.21,POR Primeira Liga
9,Luiz Henrique,2019-20,23,M(CLR),Moreirense,4,0,84,0,0,0,6.21,POR Primeira Liga
0,Enzo Zidane,2019-20,25,AM(C),Aves,10,5,507,2,0,0,6.21,POR Primeira Liga
1,Mirko Antonucci,2019-20,21,FW,Vitoria de Setubal,6,1,174,1,0,0,6.20,POR Primeira Liga
2,Idris,2019-20,36,DMC,Boavista,7,3,256,0,0,0,6.20,POR Primeira Liga
3,Bruno Jesus,2019-20,23,D(CLR),Aves,2,0,50,0,0,0,6.20,POR Primeira Liga
4,André Almeida,2019-20,20,M(C),Vitoria de Guimaraes,8,3,211,1,0,0,6.19,POR Primeira Liga
5,Diogo Salomão,2019-20,32,AM(LR),Santa Clara,10,1,208,0,1,0,6.19,POR Primeira Liga
6,Juan Villa,2019-20,21,M(CLR),Gil Vicente,1,0,31,0,0,0,6.19,POR Primeira Liga
7,Tiago Tomás,2019-20,18,"AM(CR),FW",Sporting,5,1,168,0,1,0,6.19,POR Primeira Liga
8,Kahraba,2019-20,26,M(CLR),Aves,5,1,140,1,0,0,6.19,POR Primeira Liga
9,Luiz Fernando,2019-20,25,DMC,Aves,13,9,675,0,0,0,6.19,POR Primeira Liga
0,Robinho,2019-20,23,FW,B-SAD,13,7,641,0,0,0,6.19,POR Primeira Liga
1,Rodrigo Fernandes,2019-20,19,M(CLR),Sporting,2,1,48,0,0,0,6.19,POR Primeira Liga
2,Erivaldo,2019-20,26,FW,Maritimo,16,3,407,1,0,0,6.17,POR Primeira Liga
3,Abel Ruiz,2019-20,20,FW,Braga,6,0,109,1,0,0,6.17,POR Primeira Liga
4,João Vigário,2019-20,25,D(L),Tondela,1,0,20,0,0,0,6.17,POR Primeira Liga
5,Marius Mouandilmadji,2019-20,22,FW,Aves,12,4,509,0,0,0,6.16,POR Primeira Liga
6,Renat Dadashov,2019-20,21,FW,Pacos de Ferreira,7,2,285,0,0,0,6.16,POR Primeira Liga
7,Joelson Fernandes,2019-20,17,FW,Sporting,4,0,64,0,0,0,6.16,POR Primeira Liga
8,Pedro Augusto,2019-20,23,DMC,Tondela,7,2,182,0,0,0,6.16,POR Primeira Liga
9,Kikas,2019-20,22,FW,B-SAD,12,6,521,1,0,0,6.16,POR Primeira Liga
0,Nené,2019-20,25,DMC,Santa Clara,18,6,610,0,0,0,6.15,POR Primeira Liga
1,Júnio,2019-20,23,D(R),Rio Ave,7,2,217,0,0,0,6.15,POR Primeira Liga
2,Danny Henriques,2019-20,23,D(C),B-SAD,10,5,530,1,0,0,6.15,POR Primeira Liga
3,Pedro Soares,2019-20,21,FW,Aves,9,6,514,0,0,0,6.14,POR Primeira Liga
4,Chahreddine Boukholda,2019-20,24,M(CLR),B-SAD,3,0,59,0,0,0,6.14,POR Primeira Liga
5,Vitó,2019-20,23,M(CLR),Rio Ave,2,1,101,0,0,0,6.14,POR Primeira Liga
6,Charles-Andreas Brym,2019-20,22,FW,B-SAD,1,0,9,0,0,0,6.14,POR Primeira Liga
7,Rúben Macedo,2019-20,24,AM(LR),Aves,21,8,754,1,0,0,6.14,POR Primeira Liga
8,Milton,2019-20,29,GK,Vitoria de Setubal,1,1,90,0,0,0,6.13,POR Primeira Liga
9,Diogo Almeida,2019-20,20,FW,Pacos de Ferreira,7,1,234,0,0,0,6.13,POR Primeira Liga
0,Dieguinho,2019-20,28,FW,B-SAD,6,1,136,0,0,0,6.13,POR Primeira Liga
1,Nicolás Vélez,2019-20,30,FW,B-SAD,3,0,65,0,0,0,6.13,POR Primeira Liga
2,Hakim Ouro-Sama,2019-20,23,D(CLR),B-SAD,4,0,52,0,0,0,6.13,POR Primeira Liga
3,Nicolás Schiappacasse,2019-20,22,FW,Famalicao,4,0,49,0,0,0,6.13,POR Primeira Liga
4,Léo Cordeiro,2019-20,25,M(CLR),Gil Vicente,3,0,20,0,0,0,6.12,POR Primeira Liga
5,Joseph Amoah,2019-20,26,DMC,Vitoria de Guimaraes,4,2,161,0,1,0,6.12,POR Primeira Liga
6,André Pereira,2019-20,31,D(C),Pacos de Ferreira,7,6,506,0,0,0,6.12,POR Primeira Liga
7,Abdoulaye Diallo,2019-20,24,FW,Aves,3,0,48,0,0,0,6.11,POR Primeira Liga
8,Rúben Fonseca,2019-20,20,FW,Tondela,10,3,320,0,0,0,6.11,POR Primeira Liga
9,João Mário,2019-20,21,D(R),Porto,2,0,10,0,0,0,6.11,POR Primeira Liga
0,Takuma Nishimura,2019-20,24,FW,Portimonense,2,1,119,0,0,0,6.11,POR Primeira Liga
1,Joca,2019-20,24,AM(C),Rio Ave,3,0,33,0,0,0,6.10,POR Primeira Liga
2,Bruno Morais,2019-20,22,D(C),Aves,15,14,1208,0,0,0,6.10,POR Primeira Liga
3,Éverson,2019-20,23,D(C),Portimonense,1,0,10,0,0,0,6.09,POR Primeira Liga
4,Vincent Aboubakar,2019-20,28,"AM(R),FW",Porto,5,1,66,0,0,0,6.09,POR Primeira Liga
5,Ronan,2019-20,25,FW,Rio Ave,13,2,177,1,0,0,6.09,POR Primeira Liga
6,José Cevallos,2019-20,25,M(CLR),Portimonense,7,4,281,0,0,0,6.08,POR Primeira Liga
7,Bas Dost,2019-20,31,FW,Sporting,1,0,17,0,0,0,6.08,POR Primeira Liga
8,Tiago Sá,2019-20,26,GK,Braga,1,1,90,0,0,0,6.08,POR Primeira Liga
9,Alhassane Keita,2019-20,28,FW,B-SAD,10,2,279,0,0,0,6.07,POR Primeira Liga
0,Ricardo Schutte,2019-20,22,FW,Rio Ave,1,0,8,0,0,0,6.07,POR Primeira Liga
1,Sphephelo Sithole,2019-20,21,DMC,B-SAD,1,0,14,0,0,0,6.07,POR Primeira Liga
2,Pedro Mendes,2019-20,21,FW,Sporting,6,0,55,0,0,0,6.07,POR Primeira Liga
3,Leandro Barrera,2019-20,29,AM(L),Maritimo,3,0,83,0,0,0,6.06,POR Primeira Liga
4,Miguel Reisinho,2019-20,21,M(CLR),Boavista,6,2,211,0,0,0,6.06,POR Primeira Liga
5,Luís Santos,2019-20,20,M(R),Boavista,3,0,13,0,0,0,6.05,POR Primeira Liga
6,Bruno Lourenço,2019-20,22,AM(LR),Aves,5,0,42,0,0,0,6.05,POR Primeira Liga
7,Jose Varela,2019-20,23,M(CLR),Aves,10,4,436,0,0,0,6.05,POR Primeira Liga
8,Bruninho,2019-20,27,D(CLR),Aves,4,1,107,0,0,0,6.05,POR Primeira Liga
9,Helder Balde,2019-20,22,D(CLR),Aves,1,1,90,0,0,0,6.05,POR Primeira Liga
0,Kgaogelo Sekgota,2019-20,23,FW,Vitoria de Setubal,1,0,33,0,0,0,6.05,POR Primeira Liga
1,Gonçalo Agrelos,2019-20,22,M(CLR),B-SAD,2,0,48,0,0,0,6.05,POR Primeira Liga
2,David Texeira,2019-20,29,FW,Moreirense,2,0,16,0,0,0,6.04,POR Primeira Liga
3,Luquinha,2019-20,20,AM(C),Portimonense,1,1,46,0,0,0,6.04,POR Primeira Liga
4,Lawrence Ofori,2019-20,22,M(CLR),Famalicao,3,1,92,0,0,0,6.03,POR Primeira Liga
5,Leandro Silva,2019-20,21,FW,Rio Ave,3,0,28,0,0,0,6.02,POR Primeira Liga
6,Eric Veiga,2019-20,23,D(CLR),Aves,2,0,20,0,0,0,6.02,POR Primeira Liga
7,Yago César,2019-20,23,AM(R),Pacos de Ferreira,3,0,93,0,0,0,6.01,POR Primeira Liga
8,Abdoulay Diaby,2019-20,29,"AM(CLR),FW",Sporting,2,1,83,0,0,0,6.01,POR Primeira Liga
9,Malick Evouna,2019-20,28,FW,Santa Clara,1,0,13,0,0,0,6.01,POR Primeira Liga
0,Tomás Reymão,2019-20,22,M(CLR),Boavista,1,0,18,0,0,0,6.01,POR Primeira Liga
1,André Mesquita,2019-20,23,FW,Maritimo,1,0,1,0,0,0,6.00,POR Primeira Liga
2,Zé Oliveira,2019-20,18,GK,Pacos de Ferreira,1,0,1,0,0,0,6.00,POR Primeira Liga
3,Luís Silva,2019-20,21,D(CLR),B-SAD,1,0,1,0,0,0,6.00,POR Primeira Liga
4,Rodolfo Cardoso,2019-20,23,GK,Santa Clara,1,0,1,0,0,0,6.00,POR Primeira Liga
5,Edi Semedo,2019-20,22,FW,B-SAD,10,1,181,0,0,0,6.00,POR Primeira Liga
6,Beto,2019-20,22,FW,Portimonense,11,0,161,0,0,0,6.00,POR Primeira Liga
7,André Teles,2019-20,23,M(CLR),Maritimo,1,0,30,0,0,0,5.99,POR Primeira Liga
8,Bruno Monteiro,2019-20,36,M(C),Tondela,1,0,4,0,0,0,5.98,POR Primeira Liga
9,Rafael Gava,2019-20,27,AM(C),Pacos de Ferreira,2,1,69,0,0,0,5.98,POR Primeira Liga
0,Tòfol Montiel,2019-20,20,M(CLR),Vitoria de Setubal,6,2,197,0,0,0,5.98,POR Primeira Liga
1,Aaron Tshibola,2019-20,26,DMC,Aves,4,2,127,0,0,0,5.98,POR Primeira Liga
2,Ricardo Rodrigues,2019-20,25,FW,Aves,3,0,24,0,0,0,5.98,POR Primeira Liga
3,Kibe,2019-20,20,FW,Maritimo,2,0,30,0,0,0,5.96,POR Primeira Liga
4,Kelvin Boateng,2019-20,20,FW,Aves,2,0,12,0,0,0,5.96,POR Primeira Liga
5,Leonardo Chão,2019-20,21,FW,Vitoria de Setubal,1,0,5,0,0,0,5.96,POR Primeira Liga
6,Peu,2019-20,27,FW,Aves,2,0,13,0,0,0,5.96,POR Primeira Liga
7,Cláudio Tavares,2019-20,23,D(CLR),Aves,3,1,141,0,0,0,5.94,POR Primeira Liga
8,Uche Agbo,2019-20,25,"D(C),DMC",Braga,1,0,3,0,0,0,5.90,POR Primeira Liga
9,Mohanad Ali,2019-20,20,FW,Portimonense,6,1,144,0,0,0,5.90,POR Primeira Liga
0,Pedro Delgado,2019-20,23,M(CLR),Aves,4,1,101,0,0,0,5.89,POR Primeira Liga
1,João Lucas,2019-20,24,D(L),Santa Clara,5,4,325,0,0,0,5.89,POR Primeira Liga
2,Marco Sousa,2019-20,25,GK,Pacos de Ferreira,1,1,90,0,0,0,5.88,POR Primeira Liga
3,Rúben Gonçalves,2019-20,22,M(CLR),Rio Ave,1,1,59,0,0,0,5.86,POR Primeira Liga
4,Bernardo Martins,2019-20,23,M(CLR),Pacos de Ferreira,5,1,152,0,1,0,5.84,POR Primeira Liga
5,Kellyton,2019-20,25,D(CLR),Gil Vicente,1,1,46,0,0,0,5.82,POR Primeira Liga
6,Ruben Del Campo,2019-20,20,FW,Famalicao,1,1,56,0,0,0,5.80,POR Primeira Liga
7,Simão Bertelli,2019-20,27,GK,Pacos de Ferreira,2,2,180,0,0,0,5.76,POR Primeira Liga
8,Rolando,2019-20,35,D(C),Braga,3,1,85,0,0,0,5.75,POR Primeira Liga
9,Ibrahim Cissé,2019-20,22,D(CLR),Famalicao,1,1,90,0,0,0,5.73,POR Primeira Liga
0,Thibang Phete,2019-20,26,"D(C),DMC",Famalicao,1,0,21,0,0,0,5.70,POR Primeira Liga
1,Lucas Cunha,2019-20,23,D(C),Braga,2,2,180,0,0,0,5.66,POR Primeira Liga
0,André Ferreira,2020-21,25,GK,Santa Clara,1,1,90,0,0,1,8.21,POR Primeira Liga
1,Alex Telles,2020-21,29,"D(L),M(L)",Porto,3,3,259,2,2,1,7.81,POR Primeira Liga
2,Pote,2020-21,23,M(CL),Sporting,32,32,2735,23,3,7,7.49,POR Primeira Liga
3,Otávio,2020-21,26,"AM(CLR),FW",Porto,26,24,2128,3,8,2,7.40,POR Primeira Liga
4,Nanú,2020-21,27,"D(R),M(LR)",Maritimo,3,3,270,1,0,0,7.34,POR Primeira Liga
5,Rafa,2020-21,28,"AM(CLR),FW",Benfica,29,27,2192,5,5,4,7.34,POR Primeira Liga
6,Iuri Medeiros,2020-21,27,"AM(CR),FW",Braga,15,11,956,5,2,1,7.28,POR Primeira Liga
7,Sebastián Coates,2020-21,31,D(C),Sporting,33,33,2970,5,0,3,7.26,POR Primeira Liga
8,Mehdi Taremi,2020-21,29,"AM(L),FW",Porto,34,26,2227,16,11,6,7.25,POR Primeira Liga
9,Nuno Mendes,2020-21,19,"D(L),M(L)",Sporting,29,29,2401,1,1,5,7.25,POR Primeira Liga
0,Thiago Santana,2020-21,28,FW,Santa Clara,9,9,762,7,0,1,7.24,POR Primeira Liga
1,Sérgio Oliveira,2020-21,29,DMC,Porto,32,28,2388,13,5,5,7.21,POR Primeira Liga
2,João Palhinha,2020-21,26,DMC,Sporting,32,28,2504,1,0,9,7.21,POR Primeira Liga
3,Haris Seferovic,2020-21,29,"AM(LR),FW",Benfica,31,24,2266,22,7,3,7.20,POR Primeira Liga
4,Carlos,2020-21,26,"AM(LR),FW",Santa Clara,32,31,2753,14,4,7,7.20,POR Primeira Liga
5,Ryan Gauld,2020-21,26,"AM(CL),FW",Farense,33,33,2869,9,7,6,7.19,POR Primeira Liga
6,Éverton,2020-21,25,"AM(CLR),FW",Benfica,32,24,1980,7,8,6,7.19,POR Primeira Liga
7,Alejandro Grimaldo,2020-21,26,"D(L),M(L)",Benfica,31,27,2468,2,9,2,7.18,POR Primeira Liga
8,Pedro Porro,2020-21,22,"D(R),M(R)",Sporting,30,30,2509,3,3,2,7.17,POR Primeira Liga
9,Lucas Veríssimo,2020-21,26,D(CR),Benfica,14,14,1136,2,0,0,7.15,POR Primeira Liga
0,André Almeida,2020-21,31,"D(CLR),DMC",Benfica,4,4,283,0,1,0,7.13,POR Primeira Liga
1,Ivo Rodrigues,2020-21,26,M(LR),Famalicao,14,12,1043,6,2,4,7.12,POR Primeira Liga
2,Wendel,2020-21,24,M(CL),Sporting,1,1,90,0,0,0,7.12,POR Primeira Liga
3,Paulinho,2020-21,29,"AM(C),FW",Braga,12,12,1061,3,4,0,7.08,POR Primeira Liga
4,Jesús Corona,2020-21,29,"D(R),M(CLR),FW",Porto,30,27,2235,2,7,2,7.07,POR Primeira Liga
5,Adel Taarabt,2020-21,32,"M(CL),FW",Benfica,26,19,1646,0,3,1,7.04,POR Primeira Liga
6,Galeno,2020-21,24,M(LR),Braga,33,29,2488,3,3,3,7.02,POR Primeira Liga
7,Rúben Dias,2020-21,24,D(C),Benfica,2,2,180,1,0,0,7.02,POR Primeira Liga
8,Paulinho,2020-21,29,"AM(C),FW",Sporting,14,13,1073,3,2,0,7.02,POR Primeira Liga
9,Mateus Uribe,2020-21,30,DMC,Porto,31,30,2556,4,1,2,7.01,POR Primeira Liga
0,João Ferreira,2020-21,20,D(R),Benfica,1,1,90,0,0,0,7.01,POR Primeira Liga
1,Carlos Mané,2020-21,27,"AM(LR),FW",Rio Ave,32,27,2367,6,2,4,7.00,POR Primeira Liga
2,Pedro Amador,2020-21,23,"D(L),M(L)",Moreirense,4,4,334,0,0,0,6.99,POR Primeira Liga
3,Matous Trmal,2020-21,23,GK,Vitoria de Guimaraes,3,3,270,0,0,0,6.99,POR Primeira Liga
4,Dener,2020-21,29,"M(CR),FW",Portimonense,32,32,2785,4,2,2,6.99,POR Primeira Liga
5,Wilson Manafá,2020-21,27,D(LR),Porto,31,31,2707,0,2,0,6.98,POR Primeira Liga
6,Guilherme Soares,2020-21,20,D(CLR),Braga,1,1,90,0,0,0,6.98,POR Primeira Liga
7,Rochinha,2020-21,26,"AM(CLR),FW",Vitoria de Guimaraes,33,23,1967,6,5,3,6.97,POR Primeira Liga
8,Paulinho,2020-21,25,M(CLR),Boavista,31,30,2686,2,4,3,6.97,POR Primeira Liga
9,Luciano Vietto,2020-21,28,"AM(CLR),FW",Sporting,3,2,170,1,1,0,6.96,POR Primeira Liga
0,Luis Díaz,2020-21,25,AM(L),Porto,30,16,1638,6,5,4,6.96,POR Primeira Liga
1,Douglas Tanque,2020-21,28,FW,Pacos de Ferreira,31,29,2463,9,2,5,6.96,POR Primeira Liga
2,Gil Dias,2020-21,25,"D(L),M(LR)",Famalicao,31,26,2366,0,3,0,6.96,POR Primeira Liga
3,Willyan,2020-21,26,"D(C),DMC",Portimonense,32,29,2422,0,2,2,6.95,POR Primeira Liga
4,Ricardo Esgaio,2020-21,28,"D(R),M(R)",Braga,32,32,2871,1,3,1,6.95,POR Primeira Liga
5,Zouhair Feddal,2020-21,32,D(C),Sporting,28,28,2411,2,3,0,6.94,POR Primeira Liga
6,Fábio Pacheco,2020-21,33,"D(C),DMC",Moreirense,30,30,2585,0,1,0,6.94,POR Primeira Liga
7,Maurício Antônio,2020-21,29,D(C),Portimonense,33,33,2938,1,0,1,6.93,POR Primeira Liga
8,Oleg Reabciuk,2020-21,23,"D(L),M(L)",Pacos de Ferreira,11,11,990,2,1,1,6.92,POR Primeira Liga
9,Bruno Costa,2020-21,24,"D(R),M(C)",Pacos de Ferreira,31,30,2470,4,3,4,6.92,POR Primeira Liga
0,Fahd Moufi,2020-21,25,"D(R),M(R)",Portimonense,26,25,2158,0,4,0,6.92,POR Primeira Liga
1,Nuno Sequeira,2020-21,31,"D(CL),M(L)",Braga,26,24,2055,0,2,1,6.91,POR Primeira Liga
2,Pepe,2020-21,38,D(C),Porto,27,26,2187,2,1,2,6.91,POR Primeira Liga
3,Gideon Mensah,2020-21,23,"D(L),M(L)",Vitoria de Guimaraes,22,22,1832,0,0,3,6.91,POR Primeira Liga
4,Léo Andrade,2020-21,23,D(C),Maritimo,21,21,1856,1,1,1,6.91,POR Primeira Liga
5,Ricardo Ferreira,2020-21,32,GK,Portimonense,5,5,389,0,0,0,6.90,POR Primeira Liga
6,João Mário,2020-21,28,M(CLR),Sporting,28,24,1992,2,1,0,6.90,POR Primeira Liga
7,Hidemasa Morita,2020-21,26,DMC,Santa Clara,20,20,1800,2,1,0,6.90,POR Primeira Liga
8,Jan Vertonghen,2020-21,34,D(CL),Benfica,28,26,2406,0,0,0,6.90,POR Primeira Liga
9,Daniel Guimarães,2020-21,34,GK,Nacional,14,14,1260,0,0,1,6.90,POR Primeira Liga
0,Rúben Lima,2020-21,32,"D(CL),M(L)",B-SAD,33,32,2863,0,4,2,6.90,POR Primeira Liga
1,Nicolás Otamendi,2020-21,33,D(C),Benfica,27,27,2430,1,0,0,6.89,POR Primeira Liga
2,Mario González,2020-21,25,FW,Tondela,27,25,2137,15,2,2,6.89,POR Primeira Liga
3,Aderllan Santos,2020-21,32,D(C),Rio Ave,32,32,2792,2,0,2,6.88,POR Primeira Liga
4,Luís Neto,2020-21,33,D(C),Sporting,22,20,1692,0,1,0,6.88,POR Primeira Liga
5,Darwin Núñez,2020-21,22,"AM(CL),FW",Benfica,29,19,1793,6,9,1,6.87,POR Primeira Liga
6,Helton Leite,2020-21,31,GK,Benfica,15,15,1350,0,0,0,6.87,POR Primeira Liga
7,Óscar Estupiñán,2020-21,25,FW,Vitoria de Guimaraes,23,21,1780,8,2,0,6.87,POR Primeira Liga
8,André André,2020-21,32,M(C),Vitoria de Guimaraes,32,32,2619,6,3,1,6.87,POR Primeira Liga
9,Ricardo Horta,2020-21,27,"AM(CLR),FW",Braga,32,30,2480,9,3,3,6.86,POR Primeira Liga
0,Nuno Santos,2020-21,26,M(CLR),Sporting,31,23,1920,7,6,1,6.86,POR Primeira Liga
1,Zainadine Júnior,2020-21,33,D(C),Maritimo,28,28,2466,1,0,2,6.86,POR Primeira Liga
2,Getterson,2020-21,30,"AM(R),FW",Maritimo,2,2,180,0,0,0,6.86,POR Primeira Liga
3,Pizzi,2020-21,32,M(CLR),Benfica,32,19,1856,6,4,4,6.85,POR Primeira Liga
4,Falaye Sacko,2020-21,26,"D(CR),M(R)",Vitoria de Guimaraes,28,28,2482,0,1,1,6.85,POR Primeira Liga
5,Rúben Vinagre,2020-21,22,"D(L),M(L)",Famalicao,20,20,1649,0,3,2,6.85,POR Primeira Liga
6,Pedro Trigueira,2020-21,34,GK,Tondela,17,16,1516,0,0,1,6.85,POR Primeira Liga
7,Gabriel Pires,2020-21,28,"M(C),FW",Benfica,20,10,1031,1,2,1,6.84,POR Primeira Liga
8,Ricardo Quaresma,2020-21,38,AM(CLR),Vitoria de Guimaraes,28,17,1623,4,5,3,6.84,POR Primeira Liga
9,Bruno Viana,2020-21,26,D(C),Braga,13,13,1111,2,0,1,6.84,POR Primeira Liga
0,Ruben Lameiras,2020-21,27,M(LR),Famalicao,11,11,879,4,1,1,6.84,POR Primeira Liga
1,Alberth Elis,2020-21,25,"AM(LR),FW",Boavista,31,28,2550,8,6,2,6.83,POR Primeira Liga
2,Castro,2020-21,33,M(C),Braga,21,20,1438,2,3,0,6.83,POR Primeira Liga
3,Claudio Winck,2020-21,27,"D(R),M(R)",Maritimo,29,28,2488,0,5,0,6.83,POR Primeira Liga
4,Lucas Fernandes,2020-21,24,"M(CL),FW",Portimonense,7,7,579,0,2,0,6.83,POR Primeira Liga
5,Kalindi,2020-21,28,D(R),Nacional,14,14,1216,0,0,1,6.83,POR Primeira Liga
6,Maracás,2020-21,27,D(C),Pacos de Ferreira,23,23,1994,0,0,0,6.82,POR Primeira Liga
7,Stephen Eustáquio,2020-21,25,DMC,Pacos de Ferreira,32,32,2805,2,1,2,6.82,POR Primeira Liga
8,Gustavo Sauer,2020-21,28,M(CLR),Boavista,32,28,2099,2,1,1,6.82,POR Primeira Liga
9,Luís Maximiano,2020-21,23,GK,Sporting,2,2,156,0,0,0,6.82,POR Primeira Liga
0,Diogo Gonçalves,2020-21,24,"D(R),M(LR)",Benfica,21,12,1181,1,5,1,6.82,POR Primeira Liga
1,Fábio Abreu,2020-21,28,FW,Moreirense,3,3,270,2,0,0,6.82,POR Primeira Liga
2,Rodrigo Pinho,2020-21,30,FW,Maritimo,18,13,1237,9,0,2,6.81,POR Primeira Liga
3,Amir Abedzadeh,2020-21,28,GK,Maritimo,29,29,2610,0,0,1,6.81,POR Primeira Liga
4,Stanislav Kritsyuk,2020-21,31,GK,B-SAD,27,27,2314,0,0,3,6.81,POR Primeira Liga
5,Pedrinho,2020-21,29,M(CR),Gil Vicente,19,15,1297,1,2,1,6.80,POR Primeira Liga
6,Tiago Esgaio,2020-21,26,"D(CR),DMC,M(R)",B-SAD,32,32,2736,1,1,1,6.80,POR Primeira Liga
7,Zaidu Sanusi,2020-21,24,"D(L),M(L)",Porto,25,19,1799,1,1,0,6.80,POR Primeira Liga
8,Angel Gomes,2020-21,21,"M(CL),FW",Boavista,30,29,2508,6,3,2,6.80,POR Primeira Liga
9,Odysseas Vlachodimos,2020-21,27,GK,Benfica,18,18,1620,0,0,0,6.80,POR Primeira Liga
0,Beto,2020-21,23,FW,Portimonense,30,21,1964,11,2,5,6.79,POR Primeira Liga
1,Miguel Oliveira,2020-21,27,GK,Moreirense,2,2,180,0,0,0,6.79,POR Primeira Liga
2,André Moreira,2020-21,26,GK,B-SAD,8,7,714,0,0,0,6.79,POR Primeira Liga
3,Gilberto,2020-21,28,"D(R),M(R)",Benfica,25,17,1490,0,1,0,6.79,POR Primeira Liga
4,Toni Martínez,2020-21,24,FW,Porto,18,6,601,7,0,0,6.79,POR Primeira Liga
5,João Vigário,2020-21,26,D(L),Nacional,21,18,1517,1,2,2,6.78,POR Primeira Liga
6,Julian Weigl,2020-21,26,"D(C),DMC",Benfica,28,23,2036,0,0,1,6.78,POR Primeira Liga
7,Joel Tagueu,2020-21,28,"AM(L),FW",Maritimo,32,27,2259,9,2,3,6.78,POR Primeira Liga
8,Nahuel Ferraresi,2020-21,23,D(CR),Moreirense,24,20,1930,3,0,3,6.78,POR Primeira Liga
9,João Talocha,2020-21,32,"D(L),M(L)",Gil Vicente,31,28,2527,2,2,3,6.78,POR Primeira Liga
0,Al Musrati,2020-21,25,DMC,Braga,28,23,1961,3,3,0,6.78,POR Primeira Liga
1,Gonçalo Inácio,2020-21,20,D(C),Sporting,20,15,1357,1,1,0,6.78,POR Primeira Liga
2,Luther Singh,2020-21,24,AM(LR),Pacos de Ferreira,29,24,1964,5,5,2,6.77,POR Primeira Liga
3,Cryzan,2020-21,25,"AM(R),FW",Santa Clara,24,15,1315,4,6,2,6.77,POR Primeira Liga
4,César Martins,2020-21,29,D(C),Farense,16,16,1325,1,0,1,6.77,POR Primeira Liga
5,Moussa Marega,2020-21,30,"AM(LR),FW",Porto,30,25,2014,7,1,1,6.77,POR Primeira Liga
6,Zé Carlos,2020-21,23,D(R),Braga,4,2,229,0,0,0,6.77,POR Primeira Liga
7,Allano,2020-21,26,AM(LR),Santa Clara,18,14,1112,2,0,0,6.76,POR Primeira Liga
8,Ricardo Mangas,2020-21,23,"D(CL),M(L)",Boavista,28,21,1968,4,1,0,6.76,POR Primeira Liga
9,Pêpê,2020-21,24,M(C),Famalicao,18,17,1545,0,0,0,6.76,POR Primeira Liga
0,Manuel Ugarte,2020-21,20,DMC,Famalicao,20,18,1523,1,2,1,6.76,POR Primeira Liga
1,Marko Grujic,2020-21,25,DMC,Porto,23,9,818,2,0,1,6.75,POR Primeira Liga
