,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
2,Mathias Normann,FC Rostov,23,M(C),9,9,810,0,3,0,7.11,2018-19,RUS Premier League
3,Hördur Magnússon,CSKA Moscow,26,D(CL),23,22,1818,2,0,0,7.11,2018-19,RUS Premier League
4,Yuri Gazinskiy,FC Krasnodar,30,DMC,28,27,2388,2,8,2,7.10,2018-19,RUS Premier League
5,Georgi Dzhikiya,Spartak Moscow,26,D(CL),26,25,2305,2,0,1,7.10,2018-19,RUS Premier League
6,Sly,FC Ufa,29,"AM(CL),FW",27,25,2271,9,2,5,7.10,2018-19,RUS Premier League
7,Valery Kichin,FC Yenisey Krasnoyarsk,27,D(CL),26,25,2328,2,0,2,7.10,2018-19,RUS Premier League
8,Fedor Smolov,FC Krasnodar,29,"AM(CL),FW",2,2,180,1,1,0,7.09,2018-19,RUS Premier League
9,Sergey Petrov,FC Krasnodar,29,"D(LR),M(C)",22,22,1934,1,2,1,7.08,2018-19,RUS Premier League
0,Fernando,Spartak Moscow,27,M(C),20,19,1611,3,2,3,7.08,2018-19,RUS Premier League
1,Grzegorz Krychowiak,Lokomotiv Moscow,29,"D(C),M(C)",27,27,2406,2,2,2,7.08,2018-19,RUS Premier League
2,Maciej Wilusz,FC Rostov,31,D(C),16,16,1440,0,0,0,7.08,2018-19,RUS Premier League
3,Luís Neto,Zenit,31,D(C),13,13,1168,0,0,1,7.07,2018-19,RUS Premier League
4,Aleksandr Samedov,Krylya Sovetov Samara,35,AM(CR),9,8,608,0,3,0,7.07,2018-19,RUS Premier League
5,Aleksandr Erokhin,Zenit,30,"M(CLR),FW",16,13,1156,6,3,1,7.06,2018-19,RUS Premier League
6,Charles Kaboré,FC Krasnodar,31,M(C),24,24,2014,1,2,0,7.06,2018-19,RUS Premier League
7,Stanislav Kritsyuk,FC Krasnodar,29,GK,12,12,1016,0,0,1,7.06,2018-19,RUS Premier League
8,Maksim Belyaev,Arsenal Tula,28,D(C),28,28,2520,1,0,1,7.05,2018-19,RUS Premier League
9,Aleksey Sutormin,FC Orenburg,26,"D(R),M(CLR),FW",29,29,2514,8,1,4,7.04,2018-19,RUS Premier League
0,Zelimkhan Bakaev,Arsenal Tula,23,"AM(CLR),FW",25,21,1823,8,0,4,7.04,2018-19,RUS Premier League
1,Artem Timofeev,Krylya Sovetov Samara,26,M(C),10,9,815,1,1,2,7.04,2018-19,RUS Premier League
2,Vitali Shakhov,FC Orenburg,29,D(C),6,5,482,0,1,0,7.04,2018-19,RUS Premier League
3,Sebastián Driussi,Zenit,23,"AM(CLR),FW",27,21,1851,11,6,5,7.04,2018-19,RUS Premier League
4,Jefferson Farfán,Lokomotiv Moscow,35,"M(CR),FW",20,17,1513,8,4,1,7.03,2018-19,RUS Premier League
5,Filip Uremovic,Rubin Kazan,22,D(CR),23,22,1937,1,0,1,7.03,2018-19,RUS Premier League
6,Mikhail Kerzhakov,Zenit,32,GK,1,1,90,0,0,0,7.03,2018-19,RUS Premier League
7,Vladislav Ignatjev,Lokomotiv Moscow,32,"D(LR),M(CLR)",26,25,2188,0,2,1,7.03,2018-19,RUS Premier League
8,Alexandru Gatcan,FC Rostov,35,"D(C),M(C)",24,23,2084,1,0,1,7.03,2018-19,RUS Premier League
9,Yuri Zhirkov,Zenit,36,"D(L),M(CL)",12,12,1073,0,4,0,7.03,2018-19,RUS Premier League
0,Igor Diveev,CSKA Moscow,20,D(C),10,10,855,0,0,1,7.02,2018-19,RUS Premier League
1,Zé Luís,Spartak Moscow,28,FW,25,22,1897,10,2,4,7.02,2018-19,RUS Premier League
2,Wilker Ángel,FK Akhmat,26,D(C),18,18,1620,1,0,1,7.01,2018-19,RUS Premier League
3,Igor Konovalov,Rubin Kazan,23,DMC,27,27,2355,1,4,3,7.01,2018-19,RUS Premier League
4,Chico Flores,Rubin Kazan,32,D(C),8,8,676,0,1,2,7.00,2018-19,RUS Premier League
5,Ilzat Akhmetov,CSKA Moscow,22,M(CLR),26,21,1798,0,2,1,6.99,2018-19,RUS Premier League
6,Solomon Kvirkvelia,Lokomotiv Moscow,27,D(C),30,30,2627,1,0,0,6.99,2018-19,RUS Premier League
7,Sardar Azmoun,Rubin Kazan,25,"AM(C),FW",14,14,1149,4,4,3,6.98,2018-19,RUS Premier League
8,Maciej Rybus,Lokomotiv Moscow,30,"D(LR),M(LR)",16,16,1390,1,1,1,6.98,2018-19,RUS Premier League
