,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
2,Nedum Onuoha,QPR,27,D(CR),23,15,1611,0,0,0,6.74,2012-13,ENG Premier League
3,Jobi McAnuff,Reading,32,AM(CLR),38,38,3274,0,7,0,6.74,2012-13,ENG Premier League
4,Jean Beausejour,Wigan,29,"D(L),M(L)",34,32,2787,1,7,0,6.74,2012-13,ENG Premier League
5,Kaspars Gorkss,Reading,32,D(C),14,14,1260,1,0,1,6.73,2012-13,ENG Premier League
6,André Santos,Arsenal,30,"D(L),M(CL)",8,3,395,0,0,0,6.73,2012-13,ENG Premier League
7,Nigel de Jong,Man City,29,M(C),1,1,90,0,0,0,6.73,2012-13,ENG Premier League
8,Tim Howard,Everton,34,GK,36,36,3240,0,0,0,6.73,2012-13,ENG Premier League
9,Jay Bothroyd,QPR,31,FW,4,2,237,1,0,0,6.73,2012-13,ENG Premier League
0,Joleon Lescott,Man City,31,D(CL),26,17,1544,1,0,0,6.73,2012-13,ENG Premier League
1,Steven Reid,West Brom,32,D(R),11,11,909,0,0,0,6.73,2012-13,ENG Premier League
2,Tom Huddlestone,Tottenham,27,DMC,20,11,1029,0,4,0,6.72,2012-13,ENG Premier League
3,Matthew Briggs,Fulham,22,D(L),5,3,294,0,0,0,6.72,2012-13,ENG Premier League
4,Russell Martin,Norwich,28,D(CR),31,30,2690,3,0,0,6.72,2012-13,ENG Premier League
5,Jay Tabb,Reading,29,M(CL),12,12,1020,0,1,0,6.72,2012-13,ENG Premier League
6,Tony Hibbert,Everton,32,D(R),6,4,431,0,0,0,6.72,2012-13,ENG Premier League
7,Nani,Man Utd,27,"M(CLR),FW",11,7,631,1,2,0,6.71,2012-13,ENG Premier League
8,Maynor Figueroa,Wigan,30,"D(CL),M(L)",33,33,2815,1,1,1,6.71,2012-13,ENG Premier League
9,Yoan Gouffran,Newcastle,27,"M(CLR),FW",15,14,1061,3,0,0,6.71,2012-13,ENG Premier League
0,Alejandro Faurlin,QPR,27,M(C),11,10,785,0,2,0,6.71,2012-13,ENG Premier League
1,Danny Welbeck,Man Utd,23,"AM(CLR),FW",27,13,1288,1,4,0,6.71,2012-13,ENG Premier League
2,Stéphane Sessegnon,Sunderland,29,M(CLR),35,34,2902,7,3,2,6.71,2012-13,ENG Premier League
3,Alexander Tettey,Norwich,27,M(C),27,21,1903,0,0,0,6.71,2012-13,ENG Premier League
4,Jonathan Walters,Stoke,30,"M(CLR),FW",38,38,3310,8,1,1,6.71,2012-13,ENG Premier League
5,Danny Guthrie,Reading,26,M(C),21,19,1618,1,1,0,6.70,2012-13,ENG Premier League
6,Michael Turner,Norwich,30,D(C),26,25,2225,3,0,0,6.70,2012-13,ENG Premier League
7,Michel Vorm,Swansea,30,GK,26,26,2312,0,0,0,6.69,2012-13,ENG Premier League
8,Bradley Jones,Liverpool,31,GK,7,7,630,0,0,0,6.69,2012-13,ENG Premier League
9,Giorgos Karagounis,Fulham,36,AM(C),25,20,1556,1,0,1,6.69,2012-13,ENG Premier League
0,Ben Watson,Wigan,28,M(C),12,7,624,1,0,2,6.69,2012-13,ENG Premier League
1,Wes Hoolahan,Norwich,31,AM(CLR),33,28,2432,3,3,1,6.69,2012-13,ENG Premier League
2,Lee Cattermole,Sunderland,25,M(C),10,10,667,0,0,0,6.69,2012-13,ENG Premier League
3,Damien Duff,Fulham,34,M(LR),31,27,2338,3,7,0,6.69,2012-13,ENG Premier League
4,Alexander Kacaniklic,Fulham,22,AM(CLR),20,16,1264,4,2,1,6.69,2012-13,ENG Premier League
5,Anderson,Man Utd,25,M(CR),17,9,824,1,1,0,6.68,2012-13,ENG Premier League
6,Liam Ridgewell,West Brom,29,D(CL),30,28,2486,0,1,1,6.68,2012-13,ENG Premier League
7,Sylvain Marveaux,Newcastle,27,"AM(CLR),FW",22,10,993,1,4,0,6.67,2012-13,ENG Premier League
8,Eric Lichaj,Aston Villa,25,"D(CLR),M(LR)",17,9,1137,0,1,0,6.67,2012-13,ENG Premier League
9,Tim Krul,Newcastle,25,GK,24,24,2127,0,1,0,6.67,2012-13,ENG Premier League
0,Pepe Reina,Liverpool,31,GK,31,31,2790,0,0,0,6.67,2012-13,ENG Premier League
1,Fábio,QPR,23,"D(LR),M(R)",21,13,1133,0,0,1,6.67,2012-13,ENG Premier League
2,Anton Ferdinand,QPR,28,D(C),13,10,914,0,0,1,6.67,2012-13,ENG Premier League
3,Emmanuel Adebayor,Tottenham,29,FW,25,18,1598,5,1,0,6.67,2012-13,ENG Premier League
4,Grant Holt,Norwich,32,FW,34,28,2574,8,3,0,6.67,2012-13,ENG Premier League
5,Joe Bennett,Aston Villa,23,"D(CL),M(L)",25,21,1855,0,2,0,6.66,2012-13,ENG Premier League
6,Steve Harper,Newcastle,38,GK,6,5,458,0,0,0,6.66,2012-13,ENG Premier League
7,Ian Harte,Reading,36,D(L),16,15,1361,0,3,0,6.66,2012-13,ENG Premier League
8,Steven Taylor,Newcastle,27,D(C),25,24,2136,0,0,0,6.66,2012-13,ENG Premier League
9,Christopher Samba,QPR,29,D(C),10,10,900,0,0,0,6.66,2012-13,ENG Premier League
0,Steven Davis,Southampton,29,M(CLR),32,22,2073,2,1,1,6.66,2012-13,ENG Premier League
1,Wayne Routledge,Swansea,28,"M(CLR),FW",36,30,2528,5,4,0,6.65,2012-13,ENG Premier League
2,Anthony Pilkington,Norwich,25,"M(CLR),FW",30,25,2158,5,3,0,6.65,2012-13,ENG Premier League
3,Jay Rodríguez,Southampton,24,"AM(CLR),FW",35,24,2181,6,5,1,6.65,2012-13,ENG Premier League
4,Loïc Rémy,QPR,27,"M(LR),FW",14,13,1188,6,0,0,6.65,2012-13,ENG Premier League
5,Titus Bramble,Sunderland,32,D(C),16,12,1180,0,0,0,6.65,2012-13,ENG Premier League
6,Iván Ramis,Wigan,29,D(C),16,16,1399,2,0,0,6.65,2012-13,ENG Premier League
7,Joe Cole,West Ham,32,M(LR),11,7,618,2,0,0,6.65,2012-13,ENG Premier League
8,Neil Taylor,Swansea,24,"D(L),M(L)",6,4,278,0,0,0,6.65,2012-13,ENG Premier League
9,Graham Dorrans,West Brom,26,M(CLR),26,21,1764,1,3,0,6.64,2012-13,ENG Premier League
0,George McCartney,West Ham,32,D(L),12,9,879,0,2,0,6.64,2012-13,ENG Premier League
1,Hugo Lloris,Tottenham,27,GK,27,27,2430,0,0,0,6.64,2012-13,ENG Premier League
2,James McClean,Sunderland,24,"D(L),M(CLR),FW",36,24,2332,2,3,1,6.64,2012-13,ENG Premier League
3,Leon Britton,Swansea,31,M(C),33,30,2533,0,0,0,6.64,2012-13,ENG Premier League
4,Stanislav Manolev,Fulham,28,"D(R),M(R)",5,4,430,0,0,0,6.63,2012-13,ENG Premier League
5,Philippe Senderos,Fulham,28,D(C),21,18,1681,0,0,0,6.63,2012-13,ENG Premier League
6,Ashkan Dejagah,Fulham,27,M(LR),21,13,1193,0,1,0,6.63,2012-13,ENG Premier League
7,Kei Kamara,Norwich,29,"AM(LR),FW",11,7,656,1,1,0,6.63,2012-13,ENG Premier League
8,Kenwyne Jones,Stoke,29,FW,26,10,1038,3,2,3,6.62,2012-13,ENG Premier League
9,Joe Allen,Liverpool,23,M(C),27,21,1920,0,0,0,6.62,2012-13,ENG Premier League
0,Charles N'Zogbia,Aston Villa,27,M(CR),21,11,994,2,4,2,6.62,2012-13,ENG Premier League
1,Jem Karacan,Reading,24,DMC,21,21,1608,1,1,0,6.62,2012-13,ENG Premier League
2,Artur Boruc,Southampton,33,GK,20,20,1756,0,0,2,6.61,2012-13,ENG Premier League
3,Nathan Dyer,Swansea,26,M(LR),37,25,2309,3,4,0,6.61,2012-13,ENG Premier League
4,Joe Hart,Man City,26,GK,38,38,3420,0,0,2,6.61,2012-13,ENG Premier League
5,Tal Ben Haim,QPR,31,D(C),3,2,196,0,0,0,6.61,2012-13,ENG Premier League
6,Park Ji-Sung,QPR,32,M(CLR),20,15,1345,0,3,0,6.60,2012-13,ENG Premier League
7,Demba Ba,Chelsea,28,"AM(C),FW",14,11,870,2,0,0,6.60,2012-13,ENG Premier League
8,Román Golobart,Wigan,21,D(CLR),3,2,213,0,0,0,6.60,2012-13,ENG Premier League
9,Matthew Jarvis,West Ham,27,M(LR),32,29,2565,2,0,0,6.60,2012-13,ENG Premier League
0,Shaun Derry,QPR,36,DMC,18,10,1080,0,0,0,6.59,2012-13,ENG Premier League
1,Vito Mannone,Arsenal,25,GK,9,9,810,0,0,0,6.59,2012-13,ENG Premier League
2,Charlie Adam,Stoke,28,M(C),27,22,1774,3,2,0,6.59,2012-13,ENG Premier League
3,Craig Dawson,West Brom,23,D(CR),1,1,90,0,0,0,6.59,2012-13,ENG Premier League
4,Papiss Cissé,Newcastle,28,"AM(R),FW",36,35,3006,8,2,0,6.59,2012-13,ENG Premier League
5,Jamie Carragher,Liverpool,35,D(C),24,16,1529,0,1,0,6.59,2012-13,ENG Premier League
6,Jonas Olsson,West Brom,30,D(C),36,36,3240,0,0,0,6.59,2012-13,ENG Premier League
7,Alan Tate,Swansea,31,D(CLR),3,2,162,0,0,0,6.58,2012-13,ENG Premier League
8,Nikica Jelavic,Everton,28,FW,37,26,2431,7,2,1,6.58,2012-13,ENG Premier League
9,Yossi Benayoun,West Ham,33,M(R),6,4,314,0,1,0,6.58,2012-13,ENG Premier League
0,Jack Rodwell,Man City,22,"D(C),M(C)",11,6,497,2,0,1,6.58,2012-13,ENG Premier League
1,Paulo Gazzaniga,Southampton,22,GK,9,9,810,0,0,0,6.58,2012-13,ENG Premier League
2,Andy Wilkinson,Stoke,29,D(LR),24,19,1730,0,0,0,6.58,2012-13,ENG Premier League
3,Phil Neville,Everton,36,M(C),18,18,1553,0,1,0,6.57,2012-13,ENG Premier League
4,Eyong Enoh,Fulham,27,DMC,9,8,693,0,0,0,6.57,2012-13,ENG Premier League
5,Hope Akpan,Reading,22,DMC,9,6,471,0,3,0,6.57,2012-13,ENG Premier League
6,Jermaine Jenas,QPR,30,M(C),12,8,809,2,0,0,6.57,2012-13,ENG Premier League
7,Thomas Hitzlsperger,Everton,31,AM(C),7,4,349,0,0,0,6.57,2012-13,ENG Premier League
8,Stephen Kelly,Reading,30,D(LR),16,16,1424,0,0,0,6.56,2012-13,ENG Premier League
9,Victor Moses,Chelsea,23,M(CLR),23,12,1125,1,1,1,6.56,2012-13,ENG Premier League
0,James Perch,Newcastle,28,"D(CLR),DMC,M(R)",27,19,1820,1,0,1,6.56,2012-13,ENG Premier League
1,Shaun Cummings,Reading,24,D(LR),9,9,810,0,0,0,6.56,2012-13,ENG Premier League
2,Jonny Howson,Norwich,25,"D(CR),M(CLR)",30,22,2042,2,1,1,6.56,2012-13,ENG Premier League
3,Shaun Wright-Phillips,QPR,32,M(LR),20,14,1250,1,1,0,6.55,2012-13,ENG Premier League
4,Danny Simpson,Newcastle,27,D(R),19,18,1525,0,0,0,6.55,2012-13,ENG Premier League
5,Goran Popov,West Brom,29,D(L),12,10,887,0,1,0,6.55,2012-13,ENG Premier League
6,Javier Garrido,Norwich,28,D(CL),34,34,3039,0,2,0,6.54,2012-13,ENG Premier League
7,Adam Federici,Reading,28,GK,21,21,1890,0,0,0,6.54,2012-13,ENG Premier League
8,Enda Stevens,Aston Villa,23,"D(CL),M(L)",7,6,470,0,0,0,6.53,2012-13,ENG Premier League
9,Gylfi Sigurdsson,Tottenham,24,"M(CLR),FW",33,12,1221,3,4,1,6.53,2012-13,ENG Premier League
0,Franco Di Santo,Wigan,24,"AM(CLR),FW",35,24,2136,5,2,1,6.53,2012-13,ENG Premier League
1,David Jones,Wigan,29,M(C),13,8,809,0,0,0,6.52,2012-13,ENG Premier League
2,Younes Kaboul,Tottenham,28,D(C),1,1,90,0,0,0,6.52,2012-13,ENG Premier League
3,Hal Robson-Kanu,Reading,24,"AM(LR),FW",25,13,1275,7,1,0,6.52,2012-13,ENG Premier League
4,Matthew Kilgallon,Sunderland,29,D(CL),6,6,512,0,0,0,6.52,2012-13,ENG Premier League
5,Urby Emanuelson,Fulham,27,"D(L),M(CLR)",13,5,644,1,0,0,6.52,2012-13,ENG Premier League
6,Michael Kightly,Stoke,27,M(LR),22,14,1198,3,1,1,6.52,2012-13,ENG Premier League
7,Paul Scholes,Man Utd,39,M(C),16,8,769,1,1,0,6.51,2012-13,ENG Premier League
8,Callum McManaman,Wigan,22,"AM(CLR),FW",20,8,639,2,0,0,6.51,2012-13,ENG Premier League
9,Kieran Richardson,Fulham,29,"D(L),M(CL)",14,12,826,1,0,0,6.51,2012-13,ENG Premier League
0,Emmanuel Frimpong,Fulham,21,M(C),6,2,220,0,1,0,6.51,2012-13,ENG Premier League
1,Ryan Taylor,Newcastle,29,DMC,1,0,26,0,0,0,6.51,2012-13,ENG Premier League
2,Darren Bent,Aston Villa,29,FW,16,8,806,3,0,0,6.51,2012-13,ENG Premier League
3,Junior Hoilett,QPR,23,"D(R),M(CLR),FW",26,15,1450,2,1,1,6.51,2012-13,ENG Premier League
4,Massadio Haïdara,Newcastle,21,"D(CL),M(L)",4,2,197,0,0,0,6.50,2012-13,ENG Premier League
5,Kelvin Davis,Southampton,37,GK,10,9,855,0,0,0,6.50,2012-13,ENG Premier League
6,Lewis Holtby,Tottenham,23,M(CLR),11,4,508,0,2,0,6.50,2012-13,ENG Premier League
7,Marouane Chamakh,West Ham,29,"AM(C),FW",3,2,151,0,0,0,6.50,2012-13,ENG Premier League
8,Jordi Gómez,Wigan,28,M(CLR),32,17,1515,3,1,1,6.49,2012-13,ENG Premier League
9,Leon Barnett,Norwich,28,D(C),8,6,562,0,1,0,6.49,2012-13,ENG Premier League
0,Oriol Romeu,Chelsea,22,DMC,6,4,237,0,0,0,6.49,2012-13,ENG Premier League
1,Raul Meireles,Chelsea,30,M(C),3,1,100,0,0,0,6.49,2012-13,ENG Premier League
2,Chris Gunter,Reading,24,"D(CLR),M(R)",20,20,1790,0,0,0,6.48,2012-13,ENG Premier League
3,Ross Barkley,Everton,20,M(CLR),7,2,206,0,0,0,6.48,2012-13,ENG Premier League
4,Ryan Bertrand,Chelsea,24,"D(CL),M(L)",19,14,1280,0,0,0,6.48,2012-13,ENG Premier League
5,Gary Caldwell,Wigan,31,D(C),25,25,2089,1,1,0,6.48,2012-13,ENG Premier League
6,Karim El Ahmadi,Aston Villa,28,DMC,20,12,1169,1,0,0,6.48,2012-13,ENG Premier League
7,Elliott Bennett,Norwich,25,"D(LR),M(CLR)",24,9,936,1,3,1,6.47,2012-13,ENG Premier League
8,Garath McCleary,Reading,26,"D(R),M(CLR),FW",31,15,1572,3,2,0,6.47,2012-13,ENG Premier League
9,Martin Kelly,Liverpool,23,D(CLR),4,4,336,0,0,0,6.47,2012-13,ENG Premier League
0,Suso,Liverpool,20,"AM(CLR),FW",14,8,606,0,0,0,6.47,2012-13,ENG Premier League
1,Brett Holman,Aston Villa,29,M(CR),27,16,1429,1,3,0,6.47,2012-13,ENG Premier League
2,Adam Le Fondre,Reading,27,FW,34,11,1491,12,1,1,6.46,2012-13,ENG Premier League
3,Ronnie Stam,Wigan,29,M(R),17,11,1009,0,0,0,6.46,2012-13,ENG Premier League
4,John Heitinga,Everton,30,D(C),26,17,1603,0,0,0,6.46,2012-13,ENG Premier League
5,Hugo Rodallega,Fulham,28,"AM(CL),FW",29,14,1510,3,1,1,6.46,2012-13,ENG Premier League
6,Matthew Taylor,West Ham,32,M(CLR),28,14,1370,1,2,0,6.45,2012-13,ENG Premier League
7,Victor Moses,Wigan,23,M(CLR),1,1,90,0,0,0,6.45,2012-13,ENG Premier League
8,Jonjo Shelvey,Liverpool,21,M(C),19,9,918,1,0,0,6.45,2012-13,ENG Premier League
9,Danny Graham,Swansea,28,FW,18,10,899,3,1,0,6.45,2012-13,ENG Premier League
0,Luke Moore,Swansea,27,FW,17,4,529,3,2,0,6.44,2012-13,ENG Premier League
1,Vurnon Anita,Newcastle,24,"D(LR),DMC,M(R)",25,17,1730,0,1,0,6.44,2012-13,ENG Premier League
2,Stephen Ireland,Aston Villa,27,M(C),13,9,783,0,1,0,6.44,2012-13,ENG Premier League
3,Daniel Fox,Southampton,27,D(CL),20,14,1217,1,1,0,6.43,2012-13,ENG Premier League
4,Dean Whitehead,Stoke,31,"D(R),DMC",26,12,1388,1,0,0,6.43,2012-13,ENG Premier League
5,Harry Kane,Norwich,20,"AM(C),FW",3,1,135,0,0,0,6.43,2012-13,ENG Premier League
6,Frazer Richardson,Southampton,31,D(R),5,2,167,0,0,0,6.42,2012-13,ENG Premier League
7,Mladen Petric,Fulham,33,FW,23,9,879,5,1,1,6.42,2012-13,ENG Premier League
8,Carlton Cole,West Ham,30,FW,27,14,1360,2,1,1,6.41,2012-13,ENG Premier League
9,Mark Bunn,Norwich,29,GK,23,22,1854,0,0,0,6.41,2012-13,ENG Premier League
0,Pavel Pogrebnyak,Reading,30,FW,29,26,2035,5,0,0,6.41,2012-13,ENG Premier League
1,Steve De Ridder,Southampton,26,"AM(C),FW",4,0,48,0,0,0,6.41,2012-13,ENG Premier League
2,Bobby Zamora,QPR,32,FW,21,16,1313,4,1,0,6.41,2012-13,ENG Premier League
3,Steven Naismith,Everton,27,"AM(CLR),FW",31,13,1280,4,1,0,6.41,2012-13,ENG Premier League
4,Jason Roberts,Reading,35,FW,11,8,709,0,1,0,6.40,2012-13,ENG Premier League
5,Gaël Bigirimana,Newcastle,20,DMC,13,3,408,1,0,0,6.40,2012-13,ENG Premier League
6,Cameron Jerome,Stoke,27,FW,26,8,1110,3,3,1,6.39,2012-13,ENG Premier League
7,Brad Friedel,Tottenham,42,GK,11,11,990,0,0,0,6.39,2012-13,ENG Premier League
8,Daniel Sturridge,Chelsea,24,"M(R),FW",7,1,161,1,0,0,6.39,2012-13,ENG Premier League
9,Marc-Antoine Fortuné,West Brom,32,"AM(R),FW",21,9,820,2,2,0,6.39,2012-13,ENG Premier League
0,Pajtim Kasami,Fulham,21,M(CLR),2,0,22,0,0,0,6.39,2012-13,ENG Premier League
1,Danny Graham,Sunderland,28,FW,13,11,940,0,1,0,6.38,2012-13,ENG Premier League
2,Marc Albrighton,Aston Villa,24,"D(R),M(LR)",9,4,429,0,0,0,6.38,2012-13,ENG Premier League
3,Phil Bardsley,Sunderland,28,"D(LR),M(R)",18,11,986,1,0,0,6.37,2012-13,ENG Premier League
4,Djibril Cissé,QPR,32,FW,18,12,1108,3,0,0,6.37,2012-13,ENG Premier League
5,Shola Ameobi,Newcastle,32,FW,23,4,678,1,1,1,6.36,2012-13,ENG Premier League
6,Sebastián Coates,Liverpool,23,D(C),5,2,233,0,0,0,6.36,2012-13,ENG Premier League
7,Fabio Borini,Liverpool,22,"M(CLR),FW",13,5,510,1,0,0,6.36,2012-13,ENG Premier League
8,Sammy Ameobi,Newcastle,21,"AM(CLR),FW",8,1,219,0,1,0,6.36,2012-13,ENG Premier League
9,Nathan Aké,Chelsea,18,"D(CL),DMC",3,1,92,0,0,0,6.36,2012-13,ENG Premier League
0,George Thorne,West Brom,21,DMC,5,3,230,0,0,0,6.36,2012-13,ENG Premier League
1,David Vaughan,Sunderland,30,M(C),24,6,719,1,0,0,6.35,2012-13,ENG Premier League
2,Francis Coquelin,Arsenal,22,M(CLR),11,3,223,0,0,0,6.35,2012-13,ENG Premier League
3,Kerim Frei,Fulham,20,AM(LR),7,2,231,0,0,0,6.35,2012-13,ENG Premier League
4,Robert Green,QPR,33,GK,16,14,1321,0,0,0,6.35,2012-13,ENG Premier League
5,Marko Marin,Chelsea,24,M(CLR),6,2,143,1,1,0,6.35,2012-13,ENG Premier League
6,David Meyler,Sunderland,24,"D(R),DMC,M(LR)",3,0,63,0,0,0,6.35,2012-13,ENG Premier League
7,Mario Balotelli,Man City,23,FW,14,7,589,1,0,1,6.35,2012-13,ENG Premier League
8,Alou Diarra,West Ham,32,"D(C),M(C)",3,1,138,0,0,0,6.34,2012-13,ENG Premier League
9,Matthew Etherington,Stoke,32,M(L),31,21,1724,0,0,0,6.34,2012-13,ENG Premier League
0,Shane Ferguson,Newcastle,22,"D(L),M(L)",9,4,342,0,1,0,6.32,2012-13,ENG Premier League
1,Lee Camp,Norwich,29,GK,3,1,222,0,0,0,6.32,2012-13,ENG Premier League
2,Modibo Maiga,West Ham,26,FW,17,2,410,2,2,0,6.32,2012-13,ENG Premier League
3,Robert Elliot,Newcastle,27,GK,10,9,834,0,1,0,6.32,2012-13,ENG Premier League
4,Guly do Prado,Southampton,32,"AM(L),FW",18,8,758,0,1,0,6.32,2012-13,ENG Premier League
5,Gabriel Obertan,Newcastle,24,"M(CLR),FW",14,4,407,0,2,0,6.31,2012-13,ENG Premier League
6,Ross Turnbull,Chelsea,29,GK,3,2,225,0,0,0,6.31,2012-13,ENG Premier League
7,Jack Collison,West Ham,25,M(C),17,5,629,2,0,0,6.30,2012-13,ENG Premier League
8,James Ward-Prowse,Southampton,19,M(CR),15,4,483,0,0,0,6.30,2012-13,ENG Premier League
9,Noel Hunt,Reading,31,FW,24,10,952,2,0,0,6.30,2012-13,ENG Premier League
0,Jerome Thomas,West Brom,30,M(L),10,4,402,0,0,0,6.30,2012-13,ENG Premier League
1,Joel Robles,Wigan,23,GK,9,9,810,0,0,0,6.30,2012-13,ENG Premier League
2,Andy Carroll,Liverpool,25,FW,2,0,18,0,0,0,6.30,2012-13,ENG Premier League
3,Jamie Mackie,QPR,28,"M(CLR),FW",29,17,1702,2,0,0,6.28,2012-13,ENG Premier League
4,Tom Carroll,Tottenham,21,M(CL),7,0,79,0,1,0,6.28,2012-13,ENG Premier League
5,Fraser Fyvie,Wigan,20,M(CLR),1,0,21,0,0,0,6.28,2012-13,ENG Premier League
6,Kemy Agustien,Swansea,27,DMC,18,4,564,0,1,0,6.28,2012-13,ENG Premier League
7,Gabriel Tamas,West Brom,30,D(CR),11,7,631,0,0,0,6.27,2012-13,ENG Premier League
8,Anders Lindegaard,Man Utd,29,GK,10,10,900,0,0,0,6.27,2012-13,ENG Premier League
9,Derrick Williams,Aston Villa,20,"D(CL),M(L)",1,0,24,0,0,0,6.27,2012-13,ENG Premier League
0,Ali Al Habsi,Wigan,32,GK,29,29,2610,0,0,1,6.27,2012-13,ENG Premier League
1,Daniel Carriço,Reading,25,"D(C),DMC",3,1,86,0,0,0,6.27,2012-13,ENG Premier League
2,Brek Shea,Stoke,23,"D(L),M(LR)",2,0,89,0,0,0,6.27,2012-13,ENG Premier League
3,Andros Townsend,Tottenham,22,"AM(LR),FW",5,0,29,0,0,0,6.26,2012-13,ENG Premier League
4,Connor Wickham,Sunderland,20,"AM(L),FW",12,3,451,0,0,0,6.26,2012-13,ENG Premier League
5,Jordan Bowery,Aston Villa,22,"M(LR),FW",10,3,297,0,0,0,6.24,2012-13,ENG Premier League
6,Jake Livermore,Tottenham,24,"D(C),DMC",12,5,416,0,0,0,6.24,2012-13,ENG Premier League
7,Fraizer Campbell,Sunderland,26,FW,12,1,255,1,0,0,6.24,2012-13,ENG Premier League
8,Nick Blackman,Reading,24,"AM(LR),FW",11,3,390,0,1,0,6.23,2012-13,ENG Premier League
9,James Tavernier,Newcastle,22,D(R),2,0,37,0,0,0,6.23,2012-13,ENG Premier League
0,Itay Shechter,Swansea,26,FW,18,7,623,1,0,0,6.22,2012-13,ENG Premier League
1,Rafael van der Vaart,Tottenham,30,M(C),2,1,85,0,0,0,6.22,2012-13,ENG Premier League
2,Markus Rosenberg,West Brom,31,FW,24,5,539,0,2,0,6.21,2012-13,ENG Premier League
3,Kader Mangane,Sunderland,30,"D(C),DMC",2,0,19,0,0,0,6.21,2012-13,ENG Premier League
4,Ahmed El Mohamady,Sunderland,26,"D(R),M(R)",2,0,22,0,0,0,6.19,2012-13,ENG Premier League
5,Roland Lamah,Swansea,26,M(CLR),5,1,152,0,0,0,6.19,2012-13,ENG Premier League
6,Joe Cole,Liverpool,32,M(LR),6,0,166,1,0,0,6.19,2012-13,ENG Premier League
7,Apostolos Vellios,Everton,21,FW,6,0,54,0,1,0,6.19,2012-13,ENG Premier League
8,Luciano Becchio,Norwich,30,FW,8,2,168,0,1,0,6.18,2012-13,ENG Premier League
9,Ángelo Henríquez,Wigan,19,FW,4,0,45,1,0,0,6.17,2012-13,ENG Premier League
0,Bryan Oviedo,Everton,23,"D(L),M(L)",15,1,227,0,1,0,6.15,2012-13,ENG Premier League
1,Andrey Arshavin,Arsenal,32,AM(LR),7,0,80,0,0,0,6.15,2012-13,ENG Premier League
2,Andrew Surman,Norwich,27,M(CL),4,4,274,0,0,0,6.15,2012-13,ENG Premier League
3,Emmanuel Mayuka,Southampton,23,FW,11,1,223,0,0,0,6.15,2012-13,ENG Premier League
4,Ryo Miyaichi,Wigan,21,M(LR),4,0,48,0,0,0,6.15,2012-13,ENG Premier League
5,Kieron Dyer,QPR,35,D(C),4,1,196,0,0,0,6.15,2012-13,ENG Premier League
6,Magaye Gueye,Everton,23,"AM(LR),FW",2,0,49,0,0,0,6.15,2012-13,ENG Premier League
7,Yossi Benayoun,Chelsea,33,M(R),6,0,53,0,0,0,6.14,2012-13,ENG Premier League
8,Simon Dawkins,Aston Villa,26,"AM(CLR),FW",4,0,71,0,0,0,6.13,2012-13,ENG Premier League
9,Michael Owen,Stoke,34,FW,8,0,93,1,0,0,6.13,2012-13,ENG Premier League
0,Harry Kane,Tottenham,20,"AM(C),FW",1,0,4,0,0,0,6.13,2012-13,ENG Premier League
1,Serge Gnabry,Arsenal,18,"AM(CLR),FW",1,0,8,0,0,0,6.13,2012-13,ENG Premier League
2,Wilson Palacios,Stoke,29,M(C),4,0,46,0,0,0,6.13,2012-13,ENG Premier League
3,Emanuel Pogatetz,West Ham,30,D(C),6,1,149,0,0,0,6.13,2012-13,ENG Premier League
4,Steve Morison,Norwich,30,FW,19,4,467,1,0,0,6.13,2012-13,ENG Premier League
5,Louis Saha,Sunderland,35,"AM(L),FW",11,0,181,0,0,0,6.13,2012-13,ENG Premier League
6,Ben Reeves,Southampton,22,AM(C),3,0,26,0,0,0,6.12,2012-13,ENG Premier League
7,Jermaine Jenas,Tottenham,30,M(C),1,0,13,0,0,0,6.12,2012-13,ENG Premier League
8,Paulo Ferreira,Chelsea,34,D(R),2,0,8,0,0,0,6.12,2012-13,ENG Premier League
9,Stephen Kelly,Fulham,30,D(LR),2,0,106,0,0,0,6.11,2012-13,ENG Premier League
0,Scott Sinclair,Man City,24,"M(LR),FW",11,2,190,0,0,0,6.10,2012-13,ENG Premier League
1,Simeon Jackson,Norwich,26,FW,13,5,403,1,0,0,6.10,2012-13,ENG Premier League
2,Mauro Boselli,Wigan,28,FW,7,1,130,0,0,0,6.10,2012-13,ENG Premier League
3,Ignasi Miquel,Arsenal,21,D(C),1,0,3,0,0,0,6.09,2012-13,ENG Premier League
4,Eduard Campabadal,Wigan,20,D(R),1,0,2,0,0,0,6.08,2012-13,ENG Premier League
5,Dan Gosling,Newcastle,23,"D(R),M(C)",3,0,41,0,0,0,6.07,2012-13,ENG Premier League
6,Adam Campbell,Newcastle,19,FW,3,0,22,0,0,0,6.05,2012-13,ENG Premier League
7,Mark Gower,Swansea,35,M(C),1,0,6,0,0,0,6.05,2012-13,ENG Premier League
8,Andrew Johnson,QPR,32,FW,3,2,135,0,0,0,6.05,2012-13,ENG Premier League
9,Mikael Mandron,Sunderland,19,FW,2,0,20,0,0,0,6.05,2012-13,ENG Premier League
0,Gary Gardner,Aston Villa,21,M(C),2,0,18,0,0,0,6.04,2012-13,ENG Premier League
1,Nile Ranger,Newcastle,22,FW,2,0,6,0,0,0,6.02,2012-13,ENG Premier League
2,James McFadden,Sunderland,30,"M(C),FW",3,0,34,0,0,0,6.01,2012-13,ENG Premier League
